pathway	P34104_257	P34104_301	P34104_302	P34104_303	P34104_304	P34104_305	P34104_306	P34104_307	P34104_308	P34104_309	P34104_310	P34104_311	P34104_312	P34104_313	P34104_314	P34104_315	P34104_316	P34104_317	P34104_318	P34104_319	P34104_320	P34104_321	P34104_322	P34104_323	P34104_325	P34104_326	P34104_327	P34104_328	P34104_329	P34104_330	P34104_331	P34104_333	P34104_334	P34104_335	P34104_336	P34104_338	P34104_339	P34104_340	P34104_341	P34104_342	P34104_343	P34104_344	P34104_345	P34104_347	P34104_348	P34104_349	P34104_350	P34104_351	P34104_353	P34104_354	P34104_355	P34104_356	P34104_357	P34104_358	P34104_359	P34104_360	P34104_361	P34104_362	P34104_363	P34104_365	P34104_366	P34104_367	P34104_370	P34104_371	P34104_372	P34104_373	P34104_374
PWY-6471	135942.31810604822	341572.29155686457	270512.92148494575	412717.07929808163	404974.110432479	393399.2529482181	258670.0872706493	282199.452342083	207990.78015476483	128380.06567122176	53756.1521269957	133831.0461336225	378424.50375744724	27220.907054807005	280205.7863085503	18268.293450833768	15367.78277386033	13930.289766669805	36614.088135460406	143321.5687720766	128450.84798808055	257306.2629232688	126407.80322708446	257930.05556019145	248867.21823168025	274497.8400323916	343628.85736677365	157207.4602588951	144275.55548515875	29745.215003025787	0.0	6077.813466810253	177279.09567120185	210571.00297941975	154923.97422153677	50111.06043238795	289046.91896503256	297915.45209819777	206799.91596624066	140078.44517049918	58086.61549501339	9820.573904030105	146824.16345237356	6074.898768620777	53363.314341434874	5354.802200156025	80765.35717010057	28804.450857469616	81399.48854004359	211137.86048490508	10348.690622232798	263558.7336073893	4120.719424429825	19144.404005020926	79757.21303476	12367.223918643775	71154.88455840031	6281.4083469973375	22815.678767583348	789.5456679271383	11087.948362662493	22555.72967145159	43085.06878177274	1969.8626185057128	47749.66476199966	94028.76800990233	196165.31555362794
PWY-6478	41697.372255835355	703.0447100527372	1848.8085864912011	14087.636346261166	860.223180611515	266.0422385292118	12169.267803441538	9839.676157530606	59.90594902143351	3230.7962960820446	331.001431857061	9247.93869323023	7646.918954547877	7896.45796454843	11136.95885123785	1341.2671409421891	329.71791512065687	110.34264901343501	498.1950563727183	3793.1423125554143	10086.826860561492	18458.426397318126	1925.2864652869607	4293.132860845971	4780.609211151685	7461.044492173832	5151.708133434906	9344.65634630972	37981.43880290292	1193.9259780678353	0.0	557.1903122706526	5698.419602246982	14498.907732677157	11480.101083386735	410.69213769084064	1218.9326944227973	187.91118391081216	5821.712921333615	11119.359809313797	1219.4638900562052	57.718068799504536	3774.810783965426	272.5745332371268	2388.588638085682	42.67986798679868	4929.214505206172	522.4350229555444	23515.995598290592	1649.9006545488596	140.6994171043807	2965.201127278013	106.18369847138281	56.173617736437336	560.5667761829073	91.86775635339609	1741.488048254342	19.903413821815157	374.4042484734348	50.6713746160059	1026.5091664472586	324.5797216840703	26.903278547839847	27.290430230872396	3414.3827505217637	6735.062458055296	18714.31357884122
PWY-6486	1067.7169354875734	325.18596991773603	56.07287110247597	0.0	108.9057832578448	12.27662608817983	416.2645228364322	264.84214084140666	37.83853177431706	230.61173355531452	0.0	3197.3883042702428	677.4964823978149	97.74542906996395	4544.337526561404	7.482757026916751	45.8553581213016	0.0	21.84754188986857	189.43396155362132	60.81906189838554	292.9385523627531	158.54334440482515	2692.7151552327396	2116.5270335385417	1190.7747852616696	1702.8030691724198	4704.699735230466	10708.680696208898	174.0670948008267	0.0	541.3782045513232	814.4751068263748	1040.2723782132268	523.4646138520837	9.759627494374993	310.95810978482905	0.0	3515.67424163289	10513.149287786526	68.35217504305959	4.838151581554735	378.45256305345333	0.0	419.11793656318076	46.29258517034068	47.26110514987541	539.21975106221	3590.154909945443	14.99777164267338	88.96819368366721	257.51527689122946	17.74048625792812	27.551681250364325	514.3996981152364	0.0	64.55296296241873	0.0	76.37421859259871	9.272534576544528	556.4667097313895	60.02019023001114	0.0	0.0	83.1774002241728	851.4232153260344	4.153498871331829
PWY-6501	165302.27311817004	446.81666825054197	10163.886708569351	265.80916368744704	499.79053662323486	288.2117874634337	4040.9729438124837	1464.307646954821	109.51106074302847	1572.8775667542554	260.9096230352269	17848.085407332735	6600.59337426114	535.9137867015622	19560.21072133013	1745.2691973265212	95.05253933984122	17.65909090909091	318.6327866307285	758.5580622761354	93.08424068767907	1542.5744293424336	459.3194324044213	12277.565158141337	7386.580479587916	42943.89141797888	27548.07297265562	10077.985691910068	32490.71612809422	339.18087372635244	0.0	1255.707871554419	28259.401116944522	70855.73630768275	12423.604997384133	207.54844249727074	6441.421321282066	65625.14095387809	20331.998448849114	32266.752268510663	276.19758396053385	72.26902990709408	950.0601761334077	564.0585967617579	576.1263474896934	162.10526315789474	4803.264496755385	1540.3520695983145	18963.43030937364	57135.77518194571	3926.205887382692	60006.097973419186	91.43700340522135	191.98871167147277	1986.3795155110106	12.444444444444443	5312.233263899911	29.813664596273295	2519.1026861678206	65.35422966491295	1305.3075405458203	294.4358988880501	7.344479099549033	16.656584432296878	1891.09750826025	8848.80381295004	12.701821668264621
PWY-6505	3503.2411196518897	47.740084408899776	682.0159293405277	0.0	7.8897881080407615	151.15729943373566	1207.49185932983	900.1931496684605	172.47857350129772	935.8496106094699	0.0	3780.267340435433	2660.9281193339552	150.7587792743285	9893.238100123775	998.6635413975242	26.463516788817127	0.0	253.22911016382744	261.67381943967837	175.37262260263228	578.1904627922221	901.9252089381256	4473.417832759497	3793.921857634658	1553.4469518609073	3110.6601233031224	15568.285509472416	14863.706876582453	0.0	0.0	0.0	2395.6780055041772	4320.493054547721	7760.197898944961	30.04873653910845	3269.7495522298523	35.756451814144846	6889.103502434801	13601.319626539398	0.0	4.044467483446207	261.4174126600794	0.0	3148.1276148885718	0.0	600.3973192264418	439.17823267746957	14666.384688708216	121.0180579361655	169.4186434264811	3989.558952440356	83.36620848668315	74.32031028522468	262.4070003414549	0.0	24.156173903815226	0.0	315.48987552034913	8.86595752341023	122.24259639233581	199.29201749366044	11.44857169817169	0.0	2595.9677756537926	3161.017171357259	0.0
PWY-6527	121525.46374353133	202094.91842330364	107120.79494429637	55378.81223588203	59104.92223102718	174924.3244954229	169953.2346006555	304714.40513527096	210889.76960977932	174741.46834785855	154890.96141962364	112111.30891729717	123964.086946999	162595.6502826937	221652.67356862334	40671.99423177885	88486.254035829	117512.09271351715	63582.12553971348	78767.09413465248	41706.327222312146	208187.99958506704	43117.01445112722	167778.9377650865	167445.27368912572	191168.18531536238	203413.37894305805	126864.38549265453	173826.05924094372	59226.88968162152	432.43	3482.8805588976325	86040.725729268	128771.96534665726	80348.85443721231	61318.15212042565	147220.5338544299	83366.7676287244	119769.81860301536	153530.89193920762	150884.580669839	81573.40718823884	147564.80976999158	55225.68109321869	110820.35421091995	37066.741466502666	112389.11720857861	102859.81351028981	111434.63340995564	92626.8033872651	97255.60098915573	190835.19146285852	66301.21499579636	91810.36935680854	82275.2763548583	77948.24736492735	135274.17665905578	65868.03219849593	105354.88972497873	88877.02535220828	175952.6696763808	80887.97503603269	39652.60524276656	71130.98265419452	99222.43765268102	63553.324243315066	66820.820999264
PWY-6531	41882.219780864376	638.465331876282	17395.68550756336	5807.138816448074	1099.1343939101853	4742.376338150651	23108.226322805072	7481.925969635559	241.1399799120338	4308.2802853711255	668.5485645995155	37850.712587103175	17275.101916196458	9951.949999542565	55066.20263244131	4447.903696161658	960.8933657278131	144.13205375853528	2565.798772969171	1999.8886997681836	287.216970691926	5953.275873234489	1060.1689900334402	52641.46554692134	33148.84386977575	57617.55075885348	40482.07897552154	60541.24019737279	34238.94107372383	2570.600776488182	0.0	1467.0850202463164	33390.86850405401	42075.27952960012	21965.51713008433	3502.611121229221	41162.11478252861	91607.0182948219	33962.22388301378	64560.68051094398	1460.3750351377714	75.80466413036277	4862.8831531240385	579.6034832921132	10791.869710253446	467.6581646244393	13722.767015331983	2582.024975352682	48349.79451953232	71210.81252302855	9571.994866726822	148528.3251702137	575.1723241333017	570.339105936547	4572.666391815125	21.93989657525505	12387.686917051718	95.14386293786364	11284.733796025985	104.82623523957707	2357.29789216099	959.3383026096701	0.0	36.10699062618815	10625.939613648847	18359.06221534488	5.999839771423887
PWY-6562	176088.4845122699	749.7388133514228	11803.94077261011	27135.22674896794	27869.744242328296	14327.447476414574	27241.511433747757	3785.875894963177	18273.337114783655	7960.730419334438	2619.0163752942603	23053.76520567663	67764.57665773631	3153.719434789298	80049.50501298184	4980.355407841456	62.95600732548084	59.9325102291779	5451.975539777964	2223.2602104157777	705.5466983491109	6878.878945937397	5166.612068057174	36807.97433482386	16510.007990923918	102917.85947509014	85918.05087147687	5029.323197093479	23678.048089823646	292.9249503152035	0.0	984.6327062483567	44542.78971926261	115209.78565864383	11397.261983641347	291.4879885224039	33280.63986943123	73869.99442812779	24621.567993206285	16308.912308594994	2120.9316913869507	205.41051131141253	2277.1694340630306	339.3655252239111	410.0148072416927	185.9212022143756	11892.126561467481	881.8984144588431	20607.969607947336	92692.69087576789	17393.64054691751	148550.01318724855	415.73500929399904	447.26437014919134	1996.4180697873685	19.672389210646706	7360.206102104139	32.28086793855894	21307.42069030652	245.39081301532283	389.58596009537365	973.8769048510089	123.54614698853482	191.94138973354052	12189.618853138823	18990.553581415275	2404.02734565618
PWY-6565	203879.83062082005	73.09300274103266	14132.153866036706	29518.100523729518	29301.35130267734	15226.997642094968	28772.064446704408	1649.3072185642868	19147.370974987625	9391.654723370231	2710.6895182361914	27379.405202894905	72760.0034291833	8.99396286707127	90311.81900685493	89.53462834840414	0.0	0.0	1135.941684575302	2581.4835061628155	435.55576611809875	7067.963337593491	5299.770853874053	44788.87054224845	19893.100109594994	119917.77859726029	93957.02276675178	635.3219254136541	7576.883442373494	243.76111197616092	0.0	816.5069097765181	53131.37082819531	133095.311637482	2773.850558283654	37.29446906810949	39179.1534805915	90203.99256249638	3199.286235997523	1133.4267245007563	0.0	0.0	505.39549645184763	396.69743631745973	232.36585259012315	228.7549297279169	13258.399704699203	933.4626053685414	17866.41658519901	97859.69835681975	19164.36104604251	160362.18784453676	491.5616699311968	532.7710088138411	2518.3031574634097	12.631928374589851	9045.99389563863	0.0	22517.70909878976	0.0	57.17150590852493	1015.0811610454376	123.57025329487028	195.99725055938785	1147.616695953328	10734.635235832528	20.942863161922258
PWY-6581	26.785054905944378	0.0	0.0	0.0	0.0	0.0	80.02998500749624	0.0	0.0	0.0	0.0	40.7462431061958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.83406113537118	0.0	0.0	0.0	15.643434054817927	214.55284197433932	0.0	0.0	0.0	0.0	37.83465273608438	0.0	0.0	0.0	0.0	45.83948067276482	347.72054945271674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.214455405777395	0.0	0.0	45.42711676567772	0.0	0.0	1.321553318265872	0.0	0.0	0.0	0.0	0.0	38.430481800652714	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	45076.16913999585	1204.7625220469342	2269.7544058121593	3454.631541464302	1340.262740165943	460.92891169683253	26160.007620119286	58188.97330202753	206.88993768831418	4181.733332078493	1117.1464928154296	14164.845797159982	13321.115827006717	489.1584884603251	27358.36533888315	341.67897910219386	1852.34131560625	378.8065064905924	971.4970209076268	6533.348948830782	12943.529494496215	30533.065310483824	2021.060148270916	10370.803578896714	8799.345362843284	25290.253936976478	31533.931644361677	29309.679358375954	47853.10879490491	4872.184852165111	679.1985638190968	1355.7620926981435	8357.567844923686	15014.499737888738	36064.21577571608	409.11551203446237	669.0153951564994	264.21159468664627	10370.560184335176	25172.873452970092	871.9963951944313	125.97321502912048	3480.434718842697	7176.198841627777	18146.43684334617	0.0	11225.120061152273	4195.425126363713	40639.199126288484	1599.056975279637	735.2306210472331	4687.217913650125	124.97558310545537	185.8712125324172	1472.9111659126395	1447.0118036388358	877.6116918891767	79.99359576184975	620.5510174062334	583.176398247854	2085.485134303142	671.0994832550098	100032.86695250121	24.658894607235197	4224.248845608	5608.894202917192	21659.350853405846
PWY-6595	350732.1167052212	26688.681930376315	69356.84713246279	204807.57204129334	264476.9122335284	219849.19952513702	200146.9661856064	132624.16637103082	195132.48826467502	93502.25215321594	73052.36918596848	139268.29349915584	227518.082811454	41482.5052306136	372687.3991940459	25399.74933236358	8060.714666502013	1492.5050048667433	26268.54487699385	37297.84824563841	56664.45721724406	105145.1468831311	99985.25423118954	214451.5092288092	185643.068996915	281651.85629305505	318289.39595458086	115504.81268593975	204063.99864091323	29406.127743577774	823.7515416369843	6318.943058992786	206238.56903686316	266021.16134016414	118745.94562130577	31090.75711345536	183398.16408069333	344970.94533862016	236081.25491635824	196494.38829047486	10490.336056399288	4119.644777200874	39088.41825334831	15351.67208172582	38326.66739280341	2100.007312829723	56040.75633433037	31939.413927178837	114033.0249597222	114286.91553692221	122534.17378854212	280870.2102397963	13562.198508314763	5222.980686901263	45370.18464813878	5859.084721020381	120508.75457926918	1232.5701055458676	165317.37806316925	45423.1026712683	32991.54952735994	28111.004145707437	107430.00278771232	12685.039045957437	97195.40454117321	103141.84643746428	96140.66904341672
PWY-6606	475753.86809257447	52144.34973881221	93961.98543655999	343584.22569694975	315318.6434682792	301428.0832230456	243177.31478816335	146616.51058662077	259116.93730849744	218455.98191285066	130692.0878985055	145145.79488545444	278406.00520222075	45653.63829115472	451633.07121844456	39828.743727525856	265336.2561017943	166708.7269352875	275853.64164004585	43191.442160369275	77622.69083569618	127359.69660275633	108818.67007376516	271366.8523473697	194354.35030686666	367748.3107870621	419742.19884418184	133768.72829164116	243524.18088494975	292323.00403336575	6983.697394996563	9602.05489957351	210856.65121814658	342984.82831204456	159860.9995813386	35058.74259517725	224035.83197984393	375874.4341792437	254663.54212929562	248102.33693132244	20134.624493411164	135415.62428893885	110850.45798393074	29954.13125237513	166561.41825353223	9525.86392721038	85831.68764181208	123123.68877959487	139675.90493267195	181596.99655193742	129441.03604707957	357680.9808935189	166278.0717878099	70546.0741471639	51569.31383815238	105656.32528446332	157888.88870438497	281387.60282434337	194242.80866850496	105047.7161952341	36830.28857393864	140332.57555826163	145623.4731077378	147633.0981484727	154132.1016244468	120990.75873439969	167121.43944328744
PWY-6607	475753.86809257447	21424.593698380704	65044.47470088914	180447.34017098544	278235.4540778568	203515.36836083664	243177.31478816335	146616.51058662077	259116.93730849744	74012.9833968782	61215.86831428463	140167.65392425732	262654.3682353914	45653.63829115472	451633.07121844456	22453.122655538733	5434.038612023844	998.3476032861654	18181.509801583714	36442.452876615935	51208.73932825816	127359.69660275633	101426.16757996623	271366.8523473697	194354.35030686666	367748.3107870621	419742.19884418184	133768.72829164116	243524.18088494975	20325.87136984939	843.0486331606168	7268.513215317084	208520.42121141104	342984.82831204456	159860.9995813386	29365.12510424343	224035.83197984393	354548.5616482676	254663.54212929562	248102.33693132244	8501.157745398199	2777.195900350407	29537.922199623215	29954.13125237513	27850.380330406584	1512.268188262445	85831.68764181208	23524.94108879391	139675.90493267195	181596.99655193742	129441.03604707957	323197.31245379266	9301.441032734914	3567.9386869529585	44006.89690893231	3979.931494923078	107074.3309411305	823.0376179064905	194242.80866850496	34917.559059437015	36830.28857393864	20161.525636312203	145623.4731077378	8718.040713871478	84212.47074865836	111549.43922992486	83748.27958281302
